,tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
30,36081054200,54200,542,Census Tract 542,QN34,Queens Village,36081,"POLYGON ((1053045.968578839 201870.838518528, 1053245.576036947 202056.8499726924, 1053475.871682461 202269.9111491038, 1053663.919203275 202424.9248888879, 1053853.075155786 202579.2146135049, 1054056.670583848 202723.7103633186, 1054269.168118185 202856.2105367192, 1054470.764739788 203019.2849755292, 1054799.568122049 202615.8291814678, 1055120.874865257 202220.3712978212, 1055424.660417264 201848.1835945728, 1055540.664575789 201707.5273153445, 1055777.316486503 201827.359934249, 1056095.601112442 201244.2749804714, 1056368.545042269 200718.6240591909, 1056114.297032161 200640.6318654814, 1055853.957383122 200559.7097202961, 1055511.909517127 200454.5045318697, 1055245.19640596 200371.3842349513, 1055118.882556934 200338.5897103443, 1055007.257436922 200306.9316367317, 1054814.239487777 200237.8755530377, 1054756.077627494 200219.4900084041, 1054539.739596854 200161.6627068727, 1054380.815535292 200093.0731224256, 1053985.504189402 199996.4796895773, 1053735.942242079 199922.533571116, 1053657.520769092 200202.4805804267, 1053599.68748372 200456.983414554, 1053481.250650312 200772.1569989839, 1053351.701397042 200999.495530504, 1053167.00078489 201321.0401891431, 1052902.070556945 201784.4488505239, 1053045.968578839 201870.838518528))",December-2019,2,Queens County,"[2009, 2009]","['QL19009718', 'QL19009753']","['M', 'M']","[11428, 11428]",Queens County-542
31,36081041400,41400,414,Census Tract 414,QN01,South Jamaica,36081,"POLYGON ((1043144.785785986 194327.9212283542, 1043388.366377704 194389.7206490763, 1043441.864521996 194396.7732501141, 1043630.007453042 194450.424782658, 1043686.063313517 194431.9810165815, 1043875.806502836 194511.1415313563, 1044116.889708744 194572.213478592, 1044363.791821078 194634.3952165934, 1044486.583999886 194651.4586549376, 1044587.490808543 194883.7879077743, 1044687.830254638 195120.4881634089, 1044790.183082488 195327.3187351223, 1045124.860063507 195212.2979979578, 1045847.115657065 195555.4971558577, 1046106.170165429 195304.0384444957, 1046927.503002126 194315.5280745394, 1046634.004653138 194151.5522264026, 1046407.809744849 194016.1698932021, 1046187.156172056 193881.5324705454, 1045961.778866845 193749.7997096943, 1045735.280741662 193621.7095231996, 1045508.499264168 193495.0780690259, 1045281.99271565 193368.4494345075, 1045054.930133573 193241.4572010215, 1044827.866996488 193113.738438819, 1044624.334496594 193001.0178436056, 1044486.993682993 192920.8884487815, 1044287.918892824 193134.9863558141, 1044100.301849696 193314.5027133172, 1044015.725350905 193427.9656476864, 1043933.572958742 193458.0030990032, 1043663.400358039 193608.1736688239, 1043339.639359418 193789.1849319893, 1043138.619594592 194012.0314883862, 1042926.417193171 194274.2004249262, 1043144.785785986 194327.9212283542))",December-2019,1,Queens County,[3001],['QL19009296'],['M'],[11433],Queens County-414
32,36081019900,19900,199,Census Tract 199,QN31,Hunters Point-Sunnyside-West Maspeth,36081,"POLYGON ((1000043.295354989 208474.5601993979, 1000145.513883277 208533.2843255521, 1000127.762339116 208557.6829338176, 1000132.742122112 208570.4378021014, 1000213.125742332 208540.9796592655, 1000280.460440415 208548.6749983223, 1000476.336998488 208617.6638387591, 1000973.122199304 208341.1088836193, 1001238.420438505 208207.2190321426, 1001250.293824986 208268.4350693177, 1001257.183828065 208322.7253194237, 1001375.80984485 209082.4404440217, 1001425.454924959 209414.7461578954, 1001526.951051956 210088.8322222672, 1001784.40650071 210048.9403209594, 1002042.694102215 210009.0517603421, 1002298.209367227 209972.0785422133, 1002556.221257496 209932.5595728487, 1002812.570815327 209893.770738578, 1003070.306993451 209854.6213546719, 1003327.212120972 209816.2027180949, 1003584.395458125 209777.4226901329, 1003482.400345388 209104.0563309531, 1003343.183261513 208182.9156990738, 1003457.968150798 208111.9615693831, 1003583.009040983 208038.8301594859, 1003663.692347363 207988.616776837, 1003423.258673632 207848.5223224287, 1003287.247127607 207775.1846154057, 1003248.742434177 207754.7518774894, 1003201.650420274 207729.5761839251, 1004442.546939045 207494.4897450854, 1004542.057107291 207470.1625021047, 1004800.128555234 207396.0559428677, 1004995.063377939 207265.7910248333, 1005284.763512442 207154.9191780925, 1005508.815832697 207009.0173827832, 1005598.405347882 206924.2067459597, 1005686.043621607 206852.8749864538, 1005707.966473793 206820.104514348, 1005689.963124467 206808.0656667493, 1005469.495583614 206654.1240525969, 1005413.282245797 206601.2469128691, 1005094.287019921 206285.8241844666, 1004961.653749121 206146.5360509232, 1004821.081707632 205889.1985427796, 1004700.717260402 205657.3820862294, 1004616.076466639 205457.6573484727, 1004289.461438125 204941.1280914893, 1004090.978116483 204647.3140855909, 1003978.555131105 204517.8848883963, 1003863.735258306 204609.2389946751, 1003320.66293846 204748.3452034626, 1003280.445947097 204784.7467703835, 1002465.397395755 205043.5254345469, 1001892.574540274 205337.4820920165, 1001525.716368907 205593.3431855949, 1001236.201729571 205833.2332537097, 1000912.609372474 206468.767300173, 1000890.109179781 206544.168477846, 1000880.387277945 206576.2229844522, 1000867.899733953 206599.8959783419, 1000545.734155863 207203.7392188535, 1000300.60040587 207426.9111515279, 999872.8237939189 207680.5712017588, 999223.0462194583 207986.9289513779, 999358.517311938 208055.871569327, 999614.7752427316 208185.0058212776, 999754.4079227368 208243.0233391018, 1000076.902062564 208359.0889354186, 1000092.118718561 208397.3536901355, 1000043.295354989 208474.5601993979))",December-2019,1,Queens County,[1004],['QL19009964'],['P'],[11101],Queens County-199
33,36081018900,18900,189,Census Tract 189,QN31,Hunters Point-Sunnyside-West Maspeth,36081,"POLYGON ((1003841.579913147 209738.2810559774, 1004098.765199662 209699.142147364, 1004355.673910339 209660.370066458, 1004603.437724569 209623.0503625636, 1004870.048322498 209582.4702028088, 1005126.128499063 209543.341240224, 1005025.282678339 208871.0624087602, 1005004.078488522 208714.7459208287, 1004923.599563041 208199.1477938521, 1004666.396744229 208238.6422719125, 1004399.492191938 208282.1390692748, 1004305.252598944 208304.2852647429, 1004286.969227724 208296.2548682305, 1004139.869561646 208233.1045060255, 1003860.093355065 208088.2371922483, 1003663.692347363 207988.616776837, 1003583.009040983 208038.8301594859, 1003457.968150798 208111.9615693831, 1003343.183261513 208182.9156990738, 1003482.400345388 209104.0563309531, 1003584.395458125 209777.4226901329, 1003841.579913147 209738.2810559774))",December-2019,1,Queens County,[2006],['QL19009782'],['P'],[11101],Queens County-189
34,36081018101,18101,181,Census Tract 181.01,QN31,Hunters Point-Sunnyside-West Maspeth,36081,"POLYGON ((1005167.069496777 211554.8538286095, 1005424.514456268 211516.0935097054, 1005681.683155447 211477.3356773967, 1005589.117248468 210869.1837424029, 1005492.966394099 210235.8902610506, 1005478.63977406 210141.5157339122, 1005382.486610725 209504.2152210471, 1005126.128499063 209543.341240224, 1004870.048322498 209582.4702028088, 1004951.987483815 210331.2421667822, 1005074.767774774 210947.0684073972, 1005167.069496777 211554.8538286095))",December-2019,1,Queens County,[2001],['QL19010031'],['P'],[11104],Queens County-181.01
35,36081009700,9700,97,Census Tract 97,QN72,Steinway,36081,"POLYGON ((1005673.03832554 222522.4475853264, 1005852.058021427 222716.431933268, 1006020.007470678 222898.3846655415, 1006188.231681086 223079.9744910846, 1006370.841829544 223275.7876365205, 1006685.727702829 222983.5166476894, 1006964.584373259 222725.8277330799, 1007154.196926622 222541.2887319126, 1007346.567401656 222372.0558704505, 1007537.009166978 222195.1716824113, 1007727.177448871 222017.5600674427, 1007917.347092394 221841.4072898785, 1007217.613818688 221085.4710388118, 1007027.719977325 221261.9938392343, 1006835.611772862 221439.9734094984, 1006779.615576706 221491.6567302939, 1006645.446850628 221616.1346366147, 1006455.285022364 221791.9330336898, 1006263.739470829 221969.553344782, 1005985.43517186 222227.6150635535, 1005673.03832554 222522.4475853264))",December-2019,1,Queens County,[3000],['QL19009602'],['P'],[11102],Queens County-97
36,36081008500,8500,85,Census Tract 85,QN68,Queensbridge-Ravenswood-Long Island City,36081,"POLYGON ((999717.6469963447 215918.022574583, 999959.0201094749 215800.1338034947, 1000191.801923268 215690.6214452475, 1000421.13200126 216191.0021002449, 1000651.01601731 216677.5407535374, 1000949.490438387 217311.3193181389, 1001257.631353173 217964.0538214843, 1001525.374662826 218530.416661638, 1001751.209878914 218424.1932084853, 1001977.048670091 218315.7858640545, 1001700.472944406 217716.2574212759, 1001412.819723025 217092.6784729925, 1001108.534078262 216463.2622156648, 1000873.670095688 215977.4445191093, 1000633.539106213 215482.5173222666, 1000866.327262308 215372.6471157091, 1001121.83822946 215258.058607372, 1000861.670222587 214890.9961292299, 1000529.798507678 214434.2624795001, 1000305.010089751 214585.3107513195, 1000091.030515173 214734.5465023659, 999890.0813042412 214873.5912277069, 999667.5128941782 215031.5691767713, 999468.7682315611 215197.2150896916, 999261.7119133502 215367.958154407, 999717.6469963447 215918.022574583))",December-2019,1,Queens County,[2002],['QL19009894'],['M'],[11101],Queens County-85
37,36061029500,29500,295,Census Tract 295,MN01,Marble Hill-Inwood,36061,"POLYGON ((1003964.588168069 255063.5288578671, 1004439.95141188 255504.0421249273, 1004496.88441222 255555.4614751062, 1004566.259955867 255610.8991233987, 1004637.299262809 255660.8732824739, 1004706.408370418 255703.5592351449, 1004774.968396906 255741.1441703267, 1004856.803075689 255779.8336055472, 1004952.467668569 255817.0777745222, 1005032.930168242 255842.6504175666, 1005116.991778304 255863.8543557128, 1005199.12192214 255879.5918253635, 1005269.641068796 255889.1257281128, 1005319.421269565 255893.5410406635, 1005728.060731234 256054.5735265692, 1005782.922820496 255942.0413556833, 1005899.021254631 255704.231222316, 1006040.893629213 255411.4296066083, 1005516.708294485 255164.3061444231, 1004992.789796856 254916.101273366, 1004753.083104148 254802.5877573004, 1004688.662175736 254773.386195363, 1004357.98356888 254624.0947938712, 1004148.681149739 254865.8431806477, 1003964.588168069 255063.5288578671))",December-2019,1,New York County,[3001],['ML19020049'],['M'],[10034],New York County-295
38,36061024500,24500,245,Census Tract 245,MN36,Washington Heights South,36061,"POLYGON ((999579.9429029619 243981.198378746, 999587.1263946289 243998.6911092562, 999663.6147931002 244252.3183451063, 999739.5467752197 244508.1315215973, 999817.1385500475 244762.1243467266, 999893.3451858712 245016.1165574414, 1000003.507950527 245387.4477428659, 1000536.675674042 245018.7263231389, 1000905.394553105 244797.824092131, 1000854.141920812 244484.8231548857, 1000824.449039169 244204.6274588425, 1000866.725682507 243888.7760194154, 1000883.953005009 243785.3160699951, 1000915.374958791 243562.7276395513, 1000891.920171401 243466.1621812267, 1000839.72663685 243310.554451388, 1000753.841164276 243053.6381759622, 1000544.003798523 243172.9987786216, 1000417.140317198 242944.4744942851, 999628.4731754442 243378.9797897038, 999755.3415766576 243607.8643295248, 999722.4037630052 243620.9594201801, 999685.5866010675 243642.4318396109, 999652.9174865264 243668.2789965464, 999629.3810276553 243692.6746418193, 999605.5625909108 243725.4498864558, 999588.663739364 243755.6791724218, 999573.6968745106 243793.9251098165, 999565.0956628034 243830.3533923096, 999560.9196161814 243870.4278451565, 999562.5552791205 243909.4129585421, 999567.7925946567 243941.4779415654, 999579.9429029619 243981.198378746))",December-2019,2,New York County,"[1001, 4001]","['ML19020218', 'ML19020011']","['M', 'M']","[10032, 10032]",New York County-245
39,36061023300,23300,233,Census Tract 233,MN04,Hamilton Heights,36061,"POLYGON ((997464.9167275995 242138.5936309821, 997621.5946285744 242055.2464041257, 997853.014997658 241931.8649648799, 998100.5012562192 241786.2703678684, 998173.2977877968 241761.5371654278, 998602.1057377274 241526.7900039526, 999390.2620977 241090.7939961753, 999264.4831410215 240863.3696649536, 999138.4248464711 240636.3101765735, 999011.8111230122 240408.5223573175, 998885.7485322177 240180.7355572112, 998098.6782806213 240617.4770912059, 997721.9024088874 240826.3940215621, 997530.7918800393 240600.7641886632, 997370.2260391865 240692.1252531336, 997154.5710444768 240815.5196228995, 996918.4379071564 240940.7268902953, 996861.6891234451 240970.2085724077, 997027.3502450865 241180.8819344836, 997207.8564188846 241571.5467459249, 997464.9167275995 242138.5936309821))",December-2019,1,New York County,[2000],['ML19019205'],['M'],[10031],New York County-233
40,36061018400,18400,184,Census Tract 184,MN34,East Harlem North,36061,"POLYGON ((998561.2717559099 230061.1167582597, 998698.1769927284 230307.4883505573, 998720.5797545572 230347.2142180896, 998813.2303599138 230514.8637673571, 998842.2698772559 230567.3454623704, 998931.0464388964 230728.7994526142, 999072.6445661864 230985.3774580885, 999110.5329259771 231053.5313042133, 999209.2622973701 231232.1162001692, 999336.4750053411 231461.3618003366, 999462.5781184033 231690.2430610274, 999910.1342319968 231442.7800157992, 1000356.314940738 231195.6886725657, 1000229.109992755 230967.1664195408, 1000102.457089368 230737.5522137421, 1000010.368558695 230572.0840924406, 999965.5680739759 230491.9013186282, 999826.1888937992 230239.3272604816, 999752.3501401043 230105.2046891986, 999597.4781108971 229826.3899803119, 999537.1877236717 229717.7801079989, 999451.7290037377 229564.3414157474, 999007.4641074499 229814.0007482686, 998561.2717559099 230061.1167582597))",December-2019,1,New York County,[2001],['ML19018965'],['M'],[10029],New York County-184
41,36061017700,17700,177,Census Tract 177,MN12,Upper West Side,36061,"POLYGON ((991812.2176351594 227413.3679898272, 991938.6897200277 227642.2098027255, 992065.9899928662 227871.416899652, 992192.4575314691 228099.5314115761, 992891.2005121745 227715.7616727621, 992981.7645902989 227665.8802778666, 993766.6702540719 227230.0671657095, 993638.8291458423 227000.1223235448, 993512.0925576185 226772.0002722367, 993385.35440745 226541.6928996039, 993263.5960258312 226317.5817456188, 993089.1042872851 226413.701790804, 992474.5168537048 226751.5878870187, 992011.9951813683 227005.3765346807, 991876.5639167733 227080.022127711, 991685.7429393602 227185.2555275588, 991812.2176351594 227413.3679898272))",December-2019,1,New York County,[6000],['ML19020315'],['P'],[10024],New York County-177
42,36061017000,17000,170,Census Tract 170,MN33,East Harlem South,36061,"POLYGON ((999433.1324618192 227425.6851738829, 999569.213284692 227671.696548513, 999705.8446744321 227918.4377342795, 999832.7934509065 228147.3210979297, 999957.5279973161 228371.1030306431, 1000577.166278143 228028.3089848917, 1001238.091879872 227668.8002986609, 1001104.514516563 227430.7966495752, 1000985.594175405 227216.4856126786, 1000846.206246401 226964.6347178064, 1000709.581067397 226717.8872093435, 1000582.633553051 226488.2707283522, 999924.1772481669 226848.5273722381, 999303.6866949531 227192.4304139158, 999433.1324618192 227425.6851738829))",December-2019,1,New York County,[5000],['ML19020098'],['P'],[10029],New York County-170
43,36061016600,16600,166,Census Tract 166,MN33,East Harlem South,36061,"POLYGON ((997782.175400555 226544.8402769517, 997944.3276099269 226755.1522177104, 998070.7454966571 226983.6615976125, 998160.0427531626 227234.7390815636, 998288.117517533 227463.2505939715, 998414.5293195412 227690.3044969953, 998541.7670827651 227921.3672493963, 998988.8310452466 227671.336938625, 999433.1324618192 227425.6851738829, 999303.6866949531 227192.4304139158, 999179.2176236089 226967.5591242241, 999049.4902771666 226733.9412617219, 998925.8463499817 226510.5291599373, 998798.8808691787 226280.9220349398, 998670.805742039 226050.5862700471, 998545.2187522603 225823.1673455829, 998101.1737142263 226069.1996988813, 997650.2129890132 226318.5153888913, 997782.175400555 226544.8402769517))",December-2019,2,New York County,"[6000, 6000]","['ML19020325', 'ML19019504']","['M', 'M']","[10029, 10029]",New York County-166
44,36061016300,16300,163,Census Tract 163,MN12,Upper West Side,36061,"POLYGON ((988390.8319282031 225636.7771799266, 988455.9163228943 225593.796945181, 988626.5185740109 225498.0072408171, 988698.8030795367 225459.0366358285, 988800.1678782968 225404.7696502563, 989066.3200473709 225271.4747424232, 988875.5615838488 225038.263794099, 989328.3948871151 224786.235194194, 989657.7086671839 224604.1393534718, 990114.7126207351 224350.6690684733, 989986.8212761716 224122.5654266294, 989903.49786479 223969.5256134224, 989858.6520987949 223887.9044068461, 989730.756563638 223656.8874884458, 989602.5818041855 223425.1425379435, 989367.7021229398 223555.1590355501, 989138.0874365482 223682.628536918, 988815.4121043622 223862.5466075665, 988355.9203827842 224114.2192255574, 988301.6850057107 223844.967341088, 988216.1549974958 223566.2377917984, 987958.5722610957 223711.5662601692, 987831.7186431991 223797.8943299325, 987788.5122744564 223819.0193550232, 987739.7663739918 223845.2443342843, 987534.5348852902 223965.4458682576, 988390.8319282031 225636.7771799266))",December-2019,1,New York County,[2000],['ML19019045'],['P'],[10023],New York County-163
45,36061015300,15300,153,Census Tract 153,MN14,Lincoln Square,36061,"POLYGON ((988689.5056502871 221787.2782377842, 988818.5292330345 222016.1036932715, 988945.3348978398 222243.8364268217, 989073.8002992978 222469.748506677, 989207.0331348259 222394.35829047, 989859.6346838543 222033.8100907345, 990644.6664030328 221597.8969892555, 990517.8735911719 221369.0624349396, 990391.355084392 221141.3216354547, 990265.665132709 220913.5817231707, 990141.9107050073 220689.8506216429, 989353.81284805 221121.4071843478, 989174.0362301614 221220.1044094067, 988567.4034867861 221560.6407226122, 988689.5056502871 221787.2782377842))",December-2019,1,New York County,[3001],['ML19019294'],['P'],[10023],New York County-153
46,36061015200,15200,152,Census Tract 152,MN32,Yorkville,36061,"MULTIPOLYGON (((998660.4205742931 223021.5067023704, 998787.6811948229 223251.4772868035, 998914.6635538571 223479.6267246405, 999041.3661328661 223708.5053476669, 999168.621100202 223935.9276596298, 999296.1490375935 224165.9011696798, 999422.5684006272 224393.32434215, 999558.1122826585 224639.6993252544, 999752.0332752841 224535.2585904782, 999769.7695153079 224515.9602251487, 999807.4580383818 224476.636286755, 999863.1398404258 224449.3470053143, 999992.7918509042 224379.1143236683, 999913.9031854778 223890.491346901, 1000041.3765033 223342.9800859396, 1000232.53587179 223245.4637873144, 1000205.475238338 223123.0297946071, 1000167.920944991 222953.5898859713, 1000248.490050657 222570.7280532631, 1000087.880484104 222530.5459577663, 1000060.72999242 222543.6442643605, 999937.0777371161 222314.3980651956, 999793.2838179697 222394.0946037587, 999396.815740903 222614.9944292093, 999285.7173381449 222676.8620634489, 998660.4205742931 223021.5067023704)), ((1000995.188248742 223346.1700309309, 1001058.57000716 223403.4142857526, 1001050.75690834 223487.9343426973, 1001151.184849545 223637.3810144871, 1001198.23792175 223677.1262416993, 1001190.996376206 223735.7789511794, 1001392.490197562 223908.61480156, 1001554.805753278 223870.8393068546, 1001561.190008484 223850.4411584506, 1001586.678708443 223836.6146687597, 1001606.632730903 223816.9549017627, 1001530.852088391 223673.717552559, 1001190.06769818 223479.287205862, 1001247.28664834 223239.9598509624, 1001084.097445433 222934.8986209122, 1000969.063865924 223076.5449405283, 1001003.338029482 223174.9387295403, 1000985.576957345 223227.3905495336, 1000995.188248742 223346.1700309309)))",December-2019,1,New York County,[5000],['ML19019382'],['M'],[10128],New York County-152
47,36061015002,15002,150,Census Tract 150.02,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((995349.4333856277 224260.6872026975, 995474.505233336 224486.6318377751, 995603.172500578 224717.6794995876, 995726.5761431155 224947.6323744092, 995854.4102157941 225173.5803438816, 996300.1100529511 224928.236449969, 996746.0971548083 224680.3505753746, 996619.1007061206 224452.212374132, 996492.6559293481 224223.7108052481, 996365.3781249694 223994.8451685779, 996239.4822796477 223766.7095736734, 996102.7922058486 223519.9883506128, 995656.2368161776 223767.1570030886, 995212.4607674204 224012.5134828966, 995349.4333856277 224260.6872026975))",December-2019,1,New York County,[1000],['ML19020087'],['P'],[10128],New York County-150.02
48,36061014500,14500,145,Census Tract 145,MN14,Lincoln Square,36061,"POLYGON ((987680.4958750629 219959.9823554536, 987713.4490689412 220018.644700326, 987810.3690646767 220192.8100607045, 987935.2554571507 220416.5293913744, 988061.8004541389 220646.4433143435, 988829.1153543179 220222.856273153, 989195.0542119852 220018.1727603425, 989633.5791767084 219774.5271174744, 989506.4906944231 219543.8762931448, 989333.4340634086 219239.256840942, 989360.0294568796 219221.4101003782, 989388.8424825986 219195.9128614659, 989409.6225017698 219171.1426139138, 989421.5375643709 219151.4711580403, 989430.6837612166 219126.6984521754, 989434.8451849562 219096.4596865697, 989432.9113365393 219072.4132833825, 989427.0993517038 219049.0947191782, 989416.3012253444 219026.5037607857, 989412.7014061477 219021.0379969889, 989394.4249778632 218995.1664600774, 989371.7158301944 218972.5729996354, 989347.6203415931 218956.17293314, 989337.3724325972 218951.0701180819, 989315.4911473695 218943.0502106714, 989286.4071759679 218938.3078253758, 989259.2609874902 218939.3952054798, 989233.221901951 218944.8548412279, 989208.5667832049 218955.4154519736, 989193.8840320603 218964.1564518245, 989130.74877885 218861.766053298, 988344.5479031442 219296.9987959415, 987556.4362505947 219732.6211586249, 987680.4958750629 219959.9823554536))",December-2019,1,New York County,[4000],['ML19019780'],['M'],[10019],New York County-145
49,36061014300,14300,143,Census Tract 143,MN99,park-cemetery-etc-Manhattan,36061,"POLYGON ((989506.4906944231 219543.8762931448, 989633.5791767084 219774.5271174744, 989758.7270743432 220001.8991892759, 989886.0882508091 220230.3654424542, 990013.1701322123 220458.4679864564, 990141.9107050073 220689.8506216429, 990265.665132709 220913.5817231707, 990391.355084392 221141.3216354547, 990517.8735911719 221369.0624349396, 990644.6664030328 221597.8969892555, 990770.3493472218 221825.2745958371, 990909.5948734911 222075.6096136644, 991046.3456929981 222323.0300891349, 991174.7896570304 222554.0539721806, 991303.508023578 222785.4429717046, 991432.2237179886 223017.5613439893, 991515.2653357758 223165.5055907589, 991569.5184534813 223262.79902679, 992080.7464982937 224189.4597470095, 992219.4112878474 224439.0736827579, 992347.5559336897 224670.1038883048, 992474.5902877775 224901.4987516961, 992604.3913806775 225133.259590549, 992741.9379327362 225382.14756272, 992877.8214173689 225627.3924085401, 993004.8464839552 225856.6041372665, 993131.5926308552 226084.7234494139, 993263.5960258312 226317.5817456188, 993385.35440745 226541.6928996039, 993512.0925576185 226772.0002722367, 993638.8291458423 227000.1223235448, 993766.6702540719 227230.0671657095, 993892.5713448446 227458.1902614997, 994028.7084534647 227703.4418807977, 994169.546327343 227957.8045769961, 994272.4737493582 228146.936532932, 994298.2050142894 228195.0393452645, 994540.8570539451 228628.6992951889, 994672.2777218358 228865.2086217796, 994799.5458989678 229094.0658495818, 994926.5343105758 229324.0166500289, 995054.0747186799 229552.511045894, 995180.2276860815 229782.4628501903, 995314.6781395265 230026.263844483, 995453.0000521163 230274.4394182882, 995580.2526068296 230505.1225566353, 995706.9503860759 230732.8914447971, 995780.2572472692 230864.0867919353, 995824.2409830134 230942.8041101813, 995944.1367092709 230913.3504875803, 996629.0115361448 230535.8749866827, 997406.134562926 230105.6401778318, 998203.5015919455 229667.7909413573, 998309.8519799362 229616.8454799578, 998258.6883138419 229515.1664536543, 998178.4800602858 229364.2856432315, 998050.4147363865 229135.0458536789, 997924.5608437526 228907.9940195004, 997786.8099818929 228660.1691414544, 997650.9939390124 228413.4391466404, 997520.7058398342 228179.8290100898, 997396.5028112826 227953.8739217621, 997268.6987538119 227726.0958868113, 997143.1098331634 227493.9477120371, 997018.3448092379 227270.1803383621, 996761.615341087 226808.7991623491, 996634.9061838367 226582.4824868131, 996564.9100619102 226458.9375043832, 996495.7425005415 226338.3078236415, 996361.8412743466 226086.4855926913, 996235.6786294557 225859.8070145019, 996111.174451436 225634.5872631509, 995981.6869964958 225401.7147452375, 995854.4102157941 225173.5803438816, 995726.5761431155 224947.6323744092, 995603.172500578 224717.6794995876, 995474.505233336 224486.6318377751, 995349.4333856277 224260.6872026975, 995212.4607674204 224012.5134828966, 995073.2699510935 223763.9752399462, 994950.9583386767 223542.0416354879, 994818.6819198126 223302.616301604, 994690.2770879312 223070.4800560191, 994561.592377431 222839.4373959822, 994453.1088782008 222642.2869669617, 994433.7363933247 222607.6671222207, 994295.6375210769 222358.769618463, 994157.5359622325 222109.5085929797, 994030.5027238706 221878.8338547282, 993902.9129860253 221648.5239168548, 993775.0447112264 221416.0285622516, 993646.6194718654 221184.9910232406, 993518.4686225903 220954.3186253294, 993379.5194509554 220706.8835232058, 993242.5071296084 220457.2639604832, 993115.179012305 220228.0514032168, 992991.4494568425 219998.4764994897, 992863.2839057138 219774.0013402682, 992735.6717509888 219544.4264073802, 992608.333547922 219316.6739286089, 992482.1004502642 219090.3798478536, 992358.359218501 218860.4439464883, 992230.7371170592 218631.9647543102, 992103.6662686769 218404.5794331142, 991978.8092200847 218176.8311711713, 991853.118223011 217950.9049773022, 991725.2086642599 217725.3431054113, 991553.1513916462 217831.311613869, 990833.3643160136 218233.6936556529, 990046.0040110156 218671.056852822, 989412.7014061477 219021.0379969889, 989416.3012253444 219026.5037607857, 989427.0993517038 219049.0947191782, 989432.9113365393 219072.4132833825, 989434.8451849562 219096.4596865697, 989430.6837612166 219126.6984521754, 989421.5375643709 219151.4711580403, 989409.6225017698 219171.1426139138, 989388.8424825986 219195.9128614659, 989360.0294568796 219221.4101003782, 989333.4340634086 219239.256840942, 989506.4906944231 219543.8762931448))",December-2019,1,New York County,[1033],['ML19019215'],['M'],[10065],New York County-143
50,36061013900,13900,139,Census Tract 139,MN15,Clinton,36061,"POLYGON ((987029.9858621387 218784.1958036775, 987157.1020829249 219013.0119179465, 987282.8311072129 219240.3712136004, 987419.0811039344 219486.3135490726, 987556.4362505947 219732.6211586249, 988344.5479031442 219296.9987959415, 989130.74877885 218861.766053298, 988993.1283171485 218612.1705679023, 988857.4430290062 218368.0412524746, 988731.447428558 218139.5808288405, 988603.7873214314 217911.4851153881, 987817.2880034016 218347.4633893878, 987029.9858621387 218784.1958036775))",December-2019,1,New York County,[4000],['ML19019260'],['P'],[10019],New York County-139
51,36061013000,13000,130,Census Tract 130,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((993115.179012305 220228.0514032168, 993242.5071296084 220457.2639604832, 993379.5194509554 220706.8835232058, 993518.4686225903 220954.3186253294, 993646.6194718654 221184.9910232406, 993775.0447112264 221416.0285622516, 993902.9129860253 221648.5239168548, 994030.5027238706 221878.8338547282, 994473.75188341 221633.4557392161, 994848.0273576392 221426.3105394251, 994920.3344710837 221386.2655408977, 994791.9199777374 221155.2219426933, 994663.7803267241 220923.4504982855, 994535.6379170115 220692.4084195945, 994408.0470296752 220461.3672716227, 994270.2124927846 220212.8345830231, 994133.2059456565 219964.6673745863, 994005.052387883 219736.178522046, 993560.3872685429 219984.4791432194, 993115.179012305 220228.0514032168))",December-2019,1,New York County,[4000],['ML19019021'],['P'],[10021],New York County-130
52,36061011800,11800,118,Census Tract 118,MN31,Lenox Hill-Roosevelt Island,36061,"POLYGON ((994139.598019609 217873.3975280065, 994265.821249914 218101.5217839376, 994388.1676667735 218320.9011042883, 994518.8149023945 218557.0438973223, 994645.8620109586 218785.1705452987, 994735.817234882 218947.7018485138, 994772.075574793 219013.6618524531, 994941.3632344619 218919.7378901093, 995391.8797248655 218670.0080245883, 995509.3592930882 218604.482287028, 996047.1681987672 218305.984640956, 996032.7767579212 218279.381332171, 995920.6857674267 218077.8509672848, 995795.5858429174 217850.0829659801, 995668.2677938702 217621.5859219636, 995541.2238539988 217394.1826946823, 995415.2859459375 217166.0519975992, 994758.8689173351 217528.2701327201, 994139.598019609 217873.3975280065))",December-2019,1,New York County,[7000],['ML19019101'],['M'],[10065],New York County-118
